Design_ID,Design_Complexity,Lines_of_Code,Num_Modules,Target_Power_mW,Target_Frequency_MHz,Design_Tool_Used,EDA_Runtime_min,Simulation_Bugs_Found,Meets_Timing,Estimated_Power_Usage_mW
DGN_10300,High,55906,22,158.43,1697.28,Synopsys,1043.49,1,1,168.56398306543863
DGN_10301,Low,56616,20,246.41,2248.35,Mentor,539.6,1,1,239.35476723283804
DGN_10302,Low,9482,21,285.48,1744.81,OpenROAD,894.96,2,0,295.17040779384604
DGN_10303,Low,95964,11,269.25,1092.38,Cadence,394.63,1,1,281.38786343895396
DGN_10304,Medium,77936,16,102.17,967.73,Synopsys,440.74,3,1,107.62761504065085
DGN_10305,Medium,44574,38,174.01,1871.08,Synopsys,90.93,2,0,179.74729809535168
DGN_10306,Low,48284,14,136.93,1878.97,Cadence,1167.4,4,1,122.32166950408632
DGN_10307,Low,77932,9,149.96,1556.94,Synopsys,987.34,1,0,136.057585524972
DGN_10308,High,12338,25,140.2,799.52,Synopsys,167.07,1,0,129.6922966878782
DGN_10309,High,47718,7,256.59,2320.37,Synopsys,1199.44,3,1,244.96210364412332
DGN_10310,High,17500,23,163.03,1424.51,OpenROAD,749.73,3,1,184.49779311683733
DGN_10311,High,16545,49,180.92,1997.18,Synopsys,1033.25,0,1,196.07080416513438
DGN_10312,Medium,66480,48,295.61,614.34,OpenROAD,135.99,2,1,298.41504334672396
DGN_10313,Low,10241,39,64.99,925.7,Cadence,503.97,3,0,58.16954327991489
DGN_10314,Medium,94314,10,171.99,2198.99,OpenROAD,823.4,2,1,167.18149429149466
DGN_10315,Medium,27821,18,243.52,220.26,Synopsys,181.33,0,1,260.4715012281692
DGN_10316,Low,9695,8,87.79,1329.56,Synopsys,617.35,2,1,88.70703459230062
DGN_10317,Medium,82066,49,202.88,1256.09,Synopsys,564.65,2,1,184.3100345929842
DGN_10318,Low,19318,22,109.87,1902.95,OpenROAD,306.29,4,0,136.3247558294821
DGN_10319,Medium,55934,33,266.85,776.55,Mentor,402.31,1,1,236.81145296315205
DGN_10320,Medium,27331,39,131.77,625.76,Mentor,1162.51,2,1,120.51622713129758
DGN_10321,Medium,57672,42,132.27,2322.72,Cadence,389.06,1,1,136.89319781111902
DGN_10322,Medium,96891,20,199.55,1472.1,Cadence,303.31,6,1,199.8097438476248
DGN_10323,Medium,81860,24,95.89,351.25,Cadence,671.28,0,1,77.26190677768197
DGN_10324,Low,98685,28,121.22,563.29,Synopsys,824.89,2,0,130.0754590928059
DGN_10325,Low,73754,39,154.16,2497.18,Mentor,886.61,3,1,169.04398643519536
DGN_10326,High,90677,48,138.41,569.46,Mentor,919.84,1,1,135.973318884959
DGN_10327,Medium,7837,23,181.22,1565.14,Cadence,101.99,3,1,201.12312665026818
DGN_10328,Low,45077,8,199.91,1108.31,Mentor,508.89,1,1,209.08933027443032
DGN_10329,High,84915,37,191.67,2225.44,Cadence,942.31,1,1,195.1047096627054
DGN_10330,Low,9239,6,213.54,1912.4,Synopsys,1091.53,2,0,232.37644473880167
DGN_10331,Medium,91348,17,126.94,1532.68,Mentor,746.51,1,1,126.83591183046676
DGN_10332,Low,34669,49,81.61,125.77,Synopsys,119.63,3,0,92.0982622351412
DGN_10333,Medium,53624,34,240.2,2211.51,Synopsys,512.18,2,1,216.92279883580136
DGN_10334,Medium,80147,38,262.7,1167.2,Mentor,144.62,2,1,253.47869109287439
DGN_10335,Low,9150,34,114.25,2335.79,OpenROAD,913.33,0,1,124.03323261012031
DGN_10336,High,16109,28,151.77,1289.29,Cadence,132.4,2,1,179.21817364095892
DGN_10337,Medium,31016,48,174.64,1766.14,Mentor,271.73,4,0,198.21935841928922
DGN_10338,Low,16936,37,183.33,266.3,Synopsys,535.33,2,1,205.02178466678174
DGN_10339,Low,16036,45,214.87,1888.36,Cadence,587.42,2,1,206.18135169754214
DGN_10340,Low,44236,14,60.4,911.19,Synopsys,523.39,2,1,55.13233743019578
DGN_10341,Low,19021,22,230.37,943.26,Cadence,588.27,3,1,259.6356982618074
DGN_10342,Medium,41943,23,65.49,384.77,Mentor,873.09,4,1,94.67017821013344
DGN_10343,High,86007,11,167.07,452.46,Synopsys,480.97,4,0,149.31732381656428
DGN_10344,Medium,55016,23,256.92,545.82,Cadence,684.44,1,1,267.46151470983426
DGN_10345,Low,28244,28,162.8,887.69,Cadence,405.84,2,1,165.1600446632646
DGN_10346,Low,68027,19,87.27,2240.73,Mentor,463.14,6,0,75.11609297272818
DGN_10347,Low,43985,45,296.26,983.82,Cadence,759.73,6,0,306.7019864235406
DGN_10348,Medium,6502,46,272.32,1838.47,Cadence,619.16,2,1,264.6855647788082
DGN_10349,Medium,58836,27,242.83,298.59,Synopsys,884.26,4,1,238.59460150936832
DGN_10350,Low,8770,8,152.88,1518.64,Mentor,699.01,2,1,148.4562951649096
DGN_10351,Medium,47865,42,95.96,1256.54,Mentor,976.07,0,0,85.71843834901537
DGN_10352,High,58811,8,285.35,2447.1,Synopsys,565.49,0,1,285.33503537007425
DGN_10353,Medium,9001,9,183.09,2130.9,OpenROAD,619.78,5,1,150.19491316025497
DGN_10354,High,65848,45,263.09,1191.59,Synopsys,823.77,1,1,245.86483072040247
DGN_10355,Medium,57635,48,135.52,1960.34,Synopsys,312.22,2,0,136.66114998024833
DGN_10356,Medium,25946,27,133.82,563.29,OpenROAD,499.96,0,1,134.97606666538138
DGN_10357,Medium,71134,44,296.39,1449.61,Cadence,772.32,1,1,298.9460852518799
DGN_10358,Medium,96103,41,180.46,279.09,Mentor,92.92,2,1,208.7080732524615
DGN_10359,Low,97044,15,85.17,935.41,Mentor,558.15,0,1,78.17952052253618
DGN_10360,Medium,48744,15,104.92,642.07,OpenROAD,742.69,4,1,89.78563925749143
DGN_10361,Low,44159,17,170.49,1825.38,Mentor,1162.81,1,0,172.63584629432262
DGN_10362,Medium,28671,18,60.62,1276.22,OpenROAD,1059.8,2,1,69.57880810178557
DGN_10363,Low,21450,12,165.63,1902.57,Cadence,380.05,1,1,179.4970542908251
DGN_10364,High,19908,29,154.74,1336.71,OpenROAD,638.22,2,1,150.02021848547525
DGN_10365,Medium,62275,22,244.83,307.56,Mentor,124.31,2,0,220.1140580510965
DGN_10366,Medium,49358,48,138.74,1864.88,Mentor,334.46,3,0,127.089658546892
DGN_10367,Low,54047,48,295.64,2099.75,OpenROAD,943.34,1,1,280.85820619384964
DGN_10368,High,40518,22,95.19,2268.47,Mentor,200.58,2,1,104.02612845355891
DGN_10369,High,62813,14,197.75,1472.78,OpenROAD,353.77,0,0,206.96871646436307
DGN_10370,Medium,11806,11,72.42,1908.6,Mentor,1136.21,1,0,86.06147906344096
DGN_10371,Low,45891,48,233.47,1904.91,Synopsys,999.2,0,1,242.85548776617063
DGN_10372,Medium,88551,18,298.69,473.8,Cadence,951.28,4,0,309.86925181267975
DGN_10373,Low,44220,19,254.78,494.13,Mentor,1045.6,2,1,243.31455767835675
DGN_10374,Low,22158,20,188.93,270.13,Mentor,914.55,1,1,182.8790867514811
DGN_10375,Medium,85992,6,171.19,867.79,Mentor,197.47,5,1,173.64843285733195
DGN_10376,Medium,32588,34,258.76,1236.42,OpenROAD,648.88,1,0,254.76668043622323
DGN_10377,Medium,67576,34,283.99,2494.95,Mentor,566.44,3,1,274.146002241934
DGN_10378,High,93027,22,297.3,1134.38,OpenROAD,414.71,2,0,286.4177660298578
DGN_10379,Medium,29188,35,149.13,1842.98,Mentor,1010.81,1,0,141.62019968179436
DGN_10380,Medium,97615,48,297.73,1764.15,Synopsys,589.12,1,0,299.09807974912746
DGN_10381,Medium,63830,17,88.98,590.76,Synopsys,128.74,3,0,81.53684116861292
DGN_10382,High,9019,24,113.39,240.42,Cadence,373.46,2,1,111.65129943977327
DGN_10383,Low,17419,39,72.25,1410.42,OpenROAD,320.63,0,1,70.38357265402684
DGN_10384,High,38697,27,117.93,1780.73,Cadence,1071.73,1,0,125.05923484518229
DGN_10385,High,89932,46,241.98,2495.8,Mentor,798.08,0,1,248.65628325341513
DGN_10386,Low,12973,37,263.23,960.67,Mentor,698.83,2,1,264.0338958069817
DGN_10387,Medium,91649,42,244.72,2251.27,Synopsys,637.58,2,1,272.8860659230439
DGN_10388,High,16136,39,207.77,1016.64,Cadence,801.13,2,0,215.2519566555891
DGN_10389,Medium,89739,40,178.49,1754.59,Mentor,920.56,3,0,156.03823032426956
DGN_10390,High,67502,24,227.18,1535.81,Mentor,692.0,4,0,223.19917950212553
DGN_10391,High,36285,7,147.71,227.15,OpenROAD,1129.65,2,1,158.81023474216383
DGN_10392,Medium,28039,12,260.33,288.13,Mentor,1173.59,2,1,264.58728637846053
DGN_10393,Medium,71720,44,219.3,149.83,Cadence,1194.69,3,1,225.2536403700951
DGN_10394,High,93263,36,224.45,990.0,Synopsys,823.11,3,0,219.43888655085613
DGN_10395,Medium,64155,33,183.98,1889.92,Synopsys,1123.19,1,1,167.32696624795344
DGN_10396,Low,21911,11,271.31,514.61,Mentor,521.11,0,1,273.72464400376896
DGN_10397,Low,5916,6,113.0,1554.05,Mentor,1039.94,2,1,112.4901574377559
DGN_10398,Medium,64052,25,145.29,793.19,Mentor,1096.46,3,0,171.6985717220138
DGN_10399,High,74110,10,244.41,2012.78,OpenROAD,1090.72,1,1,248.8187216410981
DGN_10400,High,22790,32,173.19,2016.15,Mentor,1007.16,2,1,186.85222168005654
DGN_10401,Medium,88161,46,272.3,1960.99,Mentor,523.52,5,1,294.985635746563
DGN_10402,Low,10206,40,136.6,1359.6,OpenROAD,241.15,5,1,132.8440997858129
DGN_10403,Low,90053,36,142.33,782.96,Cadence,440.71,3,1,142.6587864551706
DGN_10404,High,54950,49,272.18,2042.67,OpenROAD,934.71,4,0,288.1990904012182
DGN_10405,Low,61361,46,166.09,546.64,Synopsys,325.49,3,0,170.83059977220077
DGN_10406,Low,66451,13,179.03,795.42,OpenROAD,605.23,4,1,166.39979767184263
DGN_10407,Low,42696,15,133.19,541.47,OpenROAD,704.56,4,1,116.19781837786442
DGN_10408,Medium,86641,27,119.17,1718.1,Cadence,748.4,7,1,137.12456995786127
DGN_10409,High,73226,15,213.99,1746.97,Cadence,1126.73,1,1,215.29476991662574
DGN_10410,Low,51728,6,79.96,1666.02,Mentor,814.1,2,0,64.34111556826092
DGN_10411,Medium,60401,7,269.82,1097.44,OpenROAD,956.38,3,1,253.29488591124175
DGN_10412,Medium,71226,15,244.8,340.41,Cadence,723.34,0,0,234.71067910135733
DGN_10413,High,30103,39,97.69,2286.81,Synopsys,1010.28,3,1,78.783881104618
DGN_10414,Low,39263,19,223.5,1318.55,Mentor,360.58,2,1,227.77262308862336
DGN_10415,Medium,81621,47,200.66,1076.73,OpenROAD,299.26,2,1,182.74526937877852
DGN_10416,Medium,55044,15,96.13,1513.18,Synopsys,1116.0,1,1,119.75694014057044
DGN_10417,High,62730,35,118.3,562.7,Cadence,850.57,0,1,142.38081911581406
DGN_10418,Medium,30825,32,152.25,418.12,Mentor,825.54,2,1,175.8157306226944
DGN_10419,Low,81256,32,224.81,1073.26,Synopsys,592.72,2,1,192.8304369619853
DGN_10420,Medium,42271,36,209.68,645.33,OpenROAD,489.43,2,0,217.5499976161338
DGN_10421,Medium,82256,29,183.06,686.3,Synopsys,693.49,2,1,182.65238294521902
DGN_10422,Low,51732,24,242.1,2242.03,Mentor,197.45,2,1,248.48911173314184
DGN_10423,High,71433,32,239.48,1373.82,OpenROAD,578.37,4,1,243.4583719840401
DGN_10424,Low,87630,29,204.46,1260.33,OpenROAD,579.12,2,1,209.54150019650376
DGN_10425,Medium,28572,15,246.75,1754.75,Synopsys,673.7,3,1,249.4021575243552
DGN_10426,Medium,43546,23,133.57,2383.72,Mentor,783.54,2,0,143.7958798544407
DGN_10427,Medium,20150,32,270.31,369.28,OpenROAD,1151.34,3,1,261.97994117853466
DGN_10428,Medium,59165,5,203.73,2100.48,Mentor,803.47,1,0,194.6483325898722
DGN_10429,High,68690,9,255.59,1501.65,Cadence,1067.45,5,1,262.5596316436431
DGN_10430,Medium,58664,14,186.57,450.8,Synopsys,694.19,2,1,195.66220242796203
DGN_10431,Medium,87335,46,104.61,813.16,Mentor,774.7,1,0,118.28862745474818
DGN_10432,Medium,80199,38,185.6,1257.67,Cadence,139.61,5,1,172.4271641308962
DGN_10433,Medium,41948,40,142.78,1758.83,Cadence,211.92,3,1,142.40406661817124
DGN_10434,Low,42030,6,224.37,682.26,Mentor,720.82,2,1,202.84068556440866
DGN_10435,Medium,32007,22,168.95,1383.71,Mentor,511.11,2,1,154.38248278241971
DGN_10436,High,96207,17,259.03,1743.21,Synopsys,970.64,2,1,248.59458399470233
DGN_10437,Low,95921,9,219.52,1176.98,Synopsys,679.22,2,1,235.472170230417
DGN_10438,Medium,81772,24,221.14,2171.26,OpenROAD,1065.81,3,1,228.82345046296598
DGN_10439,High,27024,6,104.29,2186.7,Synopsys,1168.46,1,1,105.57067485403488
DGN_10440,Low,44384,15,296.06,1229.66,Mentor,228.3,1,1,305.4282190877875
DGN_10441,Medium,87912,34,260.42,2435.02,OpenROAD,510.1,2,1,231.2696529529079
DGN_10442,Medium,23157,36,247.25,281.4,Cadence,818.08,2,1,237.7508199603822
DGN_10443,Medium,90481,36,132.55,108.07,Cadence,408.26,0,0,151.961629115717
DGN_10444,Low,93553,42,183.91,1013.6,Mentor,364.42,3,0,176.33694834291768
DGN_10445,Low,6756,32,84.28,1542.63,OpenROAD,987.66,0,1,104.81732192783207
DGN_10446,Medium,73112,14,184.62,1610.08,OpenROAD,1177.63,0,1,164.35829270252344
DGN_10447,High,96003,26,86.47,1243.47,Synopsys,942.14,2,0,68.97566198003268
DGN_10448,Medium,63051,21,188.26,399.72,Cadence,656.99,3,1,167.85373989439137
DGN_10449,Medium,69595,26,212.18,509.19,Cadence,564.46,0,1,171.61815273908599
DGN_10450,Low,83210,47,147.55,2145.16,Synopsys,675.2,1,1,124.17832259225811
DGN_10451,Medium,48094,23,174.64,2182.99,Cadence,587.64,3,0,182.7064703752719
DGN_10452,Low,92889,21,268.91,1717.36,Synopsys,633.29,1,0,245.28692634031776
DGN_10453,High,9535,28,77.14,1694.12,Cadence,291.94,3,0,84.67452360254174
DGN_10454,High,61035,40,247.93,1534.44,Cadence,1090.27,1,1,238.70031696202616
DGN_10455,Medium,52367,36,92.69,587.02,Cadence,920.17,1,1,94.26699789803293
DGN_10456,High,22118,40,59.18,1127.8,Synopsys,836.31,2,1,51.17393179081775
DGN_10457,Low,64812,32,96.39,1770.15,Cadence,1142.91,3,0,111.12160614187063
DGN_10458,Medium,64884,18,241.26,1389.41,Cadence,384.21,0,1,258.4725767729389
DGN_10459,Medium,71168,40,151.28,144.59,OpenROAD,152.52,1,0,156.80225449138166
DGN_10460,High,18280,10,268.13,2388.54,Cadence,1001.8,3,0,303.06607747969866
DGN_10461,Low,19746,13,181.18,2127.56,Mentor,1198.2,1,1,188.51301632155733
DGN_10462,Medium,58251,25,55.56,725.31,Cadence,719.41,5,0,49.23446316939629
DGN_10463,High,89821,16,229.18,1579.5,Cadence,127.04,1,1,220.14117027171844
DGN_10464,Low,88583,34,77.56,2315.77,OpenROAD,949.73,1,0,113.97374478949558
DGN_10465,Medium,15207,35,247.34,330.43,OpenROAD,144.07,5,0,220.77213252553474
DGN_10466,Medium,76127,44,92.03,1307.27,Synopsys,675.62,2,1,92.6181607444692
DGN_10467,Medium,32757,8,136.36,1194.98,Synopsys,376.39,1,0,160.5420237702395
DGN_10468,Low,21226,35,240.32,1084.49,Mentor,1103.13,2,0,225.43340177984436
DGN_10469,Low,66407,31,288.56,2105.41,OpenROAD,574.52,1,1,284.305237007784
DGN_10470,Low,32206,29,142.86,1013.55,Synopsys,1084.25,1,1,115.09782312241418
DGN_10471,High,25256,9,257.35,252.79,Synopsys,400.95,3,1,291.5112644402184
DGN_10472,Medium,38822,10,97.7,258.01,Synopsys,501.59,3,1,94.91196730136252
DGN_10473,Low,46340,9,251.79,202.59,OpenROAD,1139.72,3,1,236.62459868073194
DGN_10474,Medium,57234,31,214.37,1081.95,OpenROAD,289.5,1,0,222.82587828284468
DGN_10475,Medium,48351,12,98.19,1824.18,Mentor,719.49,2,1,87.09390367379646
DGN_10476,Low,53671,13,125.63,588.93,OpenROAD,502.9,3,1,148.82162898025817
DGN_10477,Medium,80320,19,82.94,1651.52,OpenROAD,942.55,2,0,109.34213597663556
DGN_10478,Medium,40157,40,145.74,1749.01,OpenROAD,207.4,0,1,157.18844554195053
DGN_10479,Medium,24937,45,100.91,712.49,Mentor,558.43,1,1,100.71759700922259
DGN_10480,Medium,59290,11,211.0,1541.34,Cadence,856.78,1,1,198.43059288607813
DGN_10481,Low,51707,36,298.63,1743.68,Cadence,524.0,1,1,299.8559592870014
DGN_10482,Medium,16219,12,53.0,1219.87,Synopsys,126.73,3,0,57.72180294490342
DGN_10483,Medium,14399,19,185.23,908.12,Cadence,863.83,1,1,188.48430024533832
DGN_10484,Medium,32657,41,193.42,1585.96,Cadence,633.65,0,0,197.67326060782403
DGN_10485,Medium,25047,23,278.55,2446.83,Mentor,72.89,3,1,258.61468315578895
DGN_10486,Medium,81095,43,176.5,1124.42,Mentor,758.43,2,0,146.67133908448872
DGN_10487,High,90693,10,185.93,1040.16,Cadence,1108.66,3,1,173.36881127205055
DGN_10488,Medium,77154,23,167.91,1214.24,Cadence,186.57,2,1,178.2413207751586
DGN_10489,Medium,49891,32,117.23,282.92,Cadence,733.37,2,1,110.21100406046453
DGN_10490,High,11780,21,64.01,1427.59,Synopsys,890.68,2,1,60.4818397828139
DGN_10491,Medium,32050,46,152.16,888.87,Mentor,140.68,5,0,146.5929495802971
DGN_10492,Low,78551,23,63.15,391.41,Cadence,85.78,0,0,65.30165539211589
DGN_10493,Low,73666,35,187.62,1219.02,OpenROAD,589.18,2,1,212.41496068674698
DGN_10494,Low,98619,15,126.82,108.12,Cadence,961.95,2,1,139.1407007391655
DGN_10495,High,87016,19,183.4,1064.28,OpenROAD,243.22,2,1,169.82269398755983
DGN_10496,Medium,58010,14,83.57,353.76,Synopsys,1013.77,2,0,67.16263469044193
DGN_10497,High,43165,47,283.16,158.3,OpenROAD,808.5,0,1,288.032530248849
DGN_10498,Medium,16528,27,273.63,2078.74,Mentor,438.68,3,0,264.0949246452871
DGN_10499,Medium,54608,7,97.5,2299.0,Synopsys,648.04,1,1,131.2893156094336
DGN_10500,Low,10914,7,135.86,598.42,Synopsys,1160.76,0,1,148.8987997294316
DGN_10501,Medium,42136,22,203.37,1394.32,Cadence,306.74,3,1,200.9580132789206
DGN_10502,Medium,16179,29,73.92,767.1,Synopsys,629.47,1,0,92.94454740093062
DGN_10503,High,91008,47,138.64,1284.59,Synopsys,771.91,1,1,159.59187705280456
DGN_10504,Low,17076,24,112.78,1147.92,OpenROAD,217.34,4,1,92.56791326561529
DGN_10505,Medium,29783,33,278.88,745.72,Cadence,109.62,1,1,284.896909956062
DGN_10506,Medium,51716,26,263.13,1780.94,Mentor,75.34,4,1,249.18126212036626
DGN_10507,Medium,55298,19,194.96,403.58,Cadence,430.15,2,0,195.9871835233466
DGN_10508,Medium,59304,43,180.09,227.37,Mentor,144.3,2,1,212.84636822853042
DGN_10509,Medium,84360,14,282.68,1942.42,OpenROAD,976.3,1,1,302.16198729704166
DGN_10510,Low,74835,25,283.11,1698.23,Synopsys,1196.94,2,1,295.00940598406083
DGN_10511,Medium,13118,33,292.33,1296.46,Synopsys,129.89,0,0,325.4663897012746
DGN_10512,Medium,81292,36,81.34,1222.7,Cadence,553.31,1,1,67.88247322217461
DGN_10513,High,61911,14,90.14,1293.79,Cadence,89.33,7,0,108.2153018616757
DGN_10514,High,78489,17,219.18,1148.86,Cadence,212.75,4,1,221.2024236963713
DGN_10515,Medium,20185,27,185.36,1042.94,Synopsys,428.13,2,1,185.24210323145428
DGN_10516,Low,46792,27,54.62,1299.26,Synopsys,508.82,0,0,44.02954510492538
DGN_10517,High,85210,35,65.49,1368.44,OpenROAD,1131.35,4,0,66.99724128691186
DGN_10518,Medium,55613,8,272.02,1760.57,Mentor,511.25,2,1,275.81856105378284
DGN_10519,High,38927,7,267.22,1806.9,Cadence,625.76,2,1,231.66636802871437
DGN_10520,Low,5386,25,139.32,1006.31,Synopsys,339.97,1,0,148.8256575925317
DGN_10521,Medium,97153,6,272.76,1092.5,Mentor,60.14,3,1,255.9963271944175
DGN_10522,High,77728,8,198.42,996.87,Cadence,1085.24,3,0,208.84124630067558
DGN_10523,High,81281,5,251.48,1387.69,Cadence,153.15,1,1,276.1257747385684
DGN_10524,Medium,35020,19,156.86,1188.05,Mentor,1159.24,2,1,168.30518102052648
DGN_10525,Medium,47678,37,78.35,2235.03,Mentor,209.16,1,1,57.2875790623583
DGN_10526,Medium,91695,10,158.43,1771.27,Mentor,749.56,0,1,161.44792315103552
DGN_10527,Low,66394,11,164.32,2256.78,Synopsys,1199.33,4,1,144.1044087083067
DGN_10528,Medium,73945,23,187.74,1801.93,OpenROAD,217.85,1,1,195.6136838012635
DGN_10529,Medium,61414,48,76.4,2430.38,Cadence,543.3,4,1,83.50664963921554
DGN_10530,High,59816,5,297.85,1625.77,Cadence,949.68,3,0,321.5396936050262
DGN_10531,Medium,60918,43,111.03,2412.52,Mentor,96.7,1,1,110.04899037466728
DGN_10532,Low,96281,23,99.64,479.61,Synopsys,846.35,3,1,96.23870635474911
DGN_10533,Low,67694,49,181.7,225.95,Mentor,151.63,1,1,188.49345420863045
DGN_10534,Medium,34455,30,184.3,1489.9,Synopsys,329.63,0,1,196.11642462228016
DGN_10535,Medium,43735,48,159.96,2460.38,OpenROAD,242.49,2,1,139.399695730815
DGN_10536,Medium,99702,16,242.97,1102.25,Cadence,1094.36,0,1,256.58726018917264
DGN_10537,Medium,98608,26,179.16,608.9,Cadence,265.72,3,1,162.30445229495777
DGN_10538,High,17109,17,202.42,1351.7,Synopsys,106.09,2,1,177.97850287471928
DGN_10539,High,50802,32,230.94,1657.12,OpenROAD,729.89,2,1,231.4352176995603
DGN_10540,Medium,73020,18,56.26,856.43,OpenROAD,454.65,2,1,75.92536686071092
DGN_10541,High,39622,26,192.66,1815.45,Cadence,522.51,4,0,182.52707486711626
DGN_10542,Medium,7597,34,271.05,2440.27,Cadence,195.73,0,0,264.62912767703745
DGN_10543,Medium,45597,48,54.35,2252.71,Mentor,912.99,0,1,70.3078377584863
DGN_10544,Low,45954,24,151.3,799.8,Synopsys,745.77,2,0,138.43648137251208
DGN_10545,Medium,74519,48,281.56,884.14,Cadence,475.21,3,1,309.3130210973992
DGN_10546,Medium,61115,31,138.29,991.7,OpenROAD,255.6,3,1,159.83516375954713
DGN_10547,High,48151,42,164.68,1046.93,OpenROAD,736.53,1,1,146.48950594872994
DGN_10548,Medium,22040,46,295.39,340.77,Cadence,947.6,1,1,286.7278341885392
DGN_10549,High,49772,45,99.83,1928.71,OpenROAD,416.13,0,1,110.71242485642492
DGN_10550,Medium,68832,38,66.31,976.81,Synopsys,89.48,2,1,87.30151642989038
DGN_10551,Low,32916,43,264.86,2211.57,OpenROAD,304.35,2,1,292.0439879830448
DGN_10552,High,49871,45,267.12,2324.66,OpenROAD,837.93,4,0,255.17053262948514
DGN_10553,Medium,31372,48,168.02,158.64,Cadence,1187.57,3,1,136.46525489472037
DGN_10554,Medium,66707,41,178.55,2472.41,Synopsys,75.25,0,1,188.6638932494029
DGN_10555,Medium,44080,5,258.95,1804.05,Synopsys,409.02,2,0,252.29605065463184
DGN_10556,Low,47722,19,234.64,1348.94,Mentor,130.7,2,1,256.01033357033236
DGN_10557,Medium,34048,36,116.29,1034.87,Synopsys,420.64,1,1,101.22962135073868
DGN_10558,Medium,90205,12,54.22,1344.44,Mentor,522.74,5,0,42.79447246772513
DGN_10559,Medium,14777,37,169.93,879.1,Cadence,1109.78,0,0,177.60086396555727
DGN_10560,High,59711,22,264.73,1594.45,OpenROAD,151.84,0,0,270.6373301674888
DGN_10561,Medium,41331,49,273.96,323.15,Synopsys,945.93,3,1,268.62453586365734
DGN_10562,Low,25968,33,289.06,1590.69,Mentor,510.91,2,0,281.937914000623
DGN_10563,Medium,58969,36,269.89,760.83,Synopsys,984.84,3,1,290.2120344235879
DGN_10564,High,16292,37,195.01,142.32,Cadence,645.28,3,0,198.5105277259788
DGN_10565,Low,45794,9,161.15,1426.49,Mentor,104.78,1,1,165.09135475284828
DGN_10566,Low,84459,22,243.71,1488.27,Mentor,1138.67,4,1,258.1570560657956
DGN_10567,Low,55192,14,234.96,1123.77,Mentor,154.32,4,1,230.5245207210868
DGN_10568,Low,32703,40,184.54,273.49,Cadence,741.36,0,1,192.02519100097453
DGN_10569,High,89193,37,71.83,2244.02,Mentor,1060.54,3,1,88.24365333410691
DGN_10570,Medium,74165,27,281.52,1567.43,OpenROAD,150.94,5,1,277.47674643063465
DGN_10571,Medium,72650,44,163.9,377.71,Cadence,691.44,2,1,163.56097720132098
DGN_10572,Medium,61516,9,140.83,1326.23,OpenROAD,999.69,0,0,168.88282644826663
DGN_10573,Medium,96110,38,207.39,1293.41,OpenROAD,1184.41,1,1,197.8164857908007
DGN_10574,High,27257,28,218.46,244.96,Cadence,885.73,1,0,234.58457568213225
DGN_10575,High,88509,21,102.67,1556.46,Synopsys,377.3,3,1,74.24124103612371
DGN_10576,Medium,96273,35,259.23,2039.98,OpenROAD,857.51,1,1,244.86800540504169
DGN_10577,High,56672,11,122.48,1897.62,Cadence,864.57,0,1,123.73018953121337
DGN_10578,Medium,68308,21,96.67,587.13,OpenROAD,857.96,2,1,114.55742910496824
DGN_10579,Medium,82583,32,151.6,2169.5,Mentor,1033.86,2,1,174.6151525615394
DGN_10580,Low,27113,42,232.64,922.1,OpenROAD,159.61,0,1,251.47602333346418
DGN_10581,Medium,5694,26,291.36,2371.62,OpenROAD,183.6,2,1,308.63411153049236
DGN_10582,Medium,20588,19,252.32,272.2,OpenROAD,790.3,3,0,230.41999600317732
DGN_10583,High,66756,41,285.09,1266.9,Mentor,1147.42,0,0,273.9475593487642
DGN_10584,Medium,69085,19,85.15,1533.1,OpenROAD,591.06,1,0,73.28037477301838
DGN_10585,High,66142,29,67.79,694.36,Cadence,1155.04,2,0,66.9871917302279
